Year,Company,Actual_Target 1,Actual_Target 2,Actual_Target 3,Predicted_Target 1,Predicted_Target 2,Predicted_Target 3,Type
2012,Divi's Lab.,23.651112,59.3525,84.14571,19.481092,47.466064,82.05597,Test
2022,Indian Bank,6.8544,12.678333,16.803478,22.450792,33.516922,12.560164,Test
2023,United Breweries,-124.85,-150.19,-329.39,-96.80377,-139.47824,-262.84064,Test
2020,Nelcast,1.9368,7.2079167,10.193044,-2.9459205,15.481508,24.127943,Test
2021,Tube Investments,-13.986667,-18.65375,-44.022858,-21.614912,-37.81227,-49.464203,Test
2024,Safari Inds.,36.400833,71.79364,132.856,24.188705,54.581284,90.39215,Test
2015,Emami Paper,5.0504,18.284166,40.499565,12.2394285,29.619204,39.23549,Test
2011,Gillette India,-89.59,-106.0,-117.15,-36.503284,-44.305214,-44.830154,Test
2018,JK Lakshmi Cem.,-7.528333,-0.848,18.725,-21.58282,-23.789846,-29.965132,Test
2020,NTPC,43.446957,107.64273,198.70952,28.970335,95.50118,154.8724,Test
2014,SMS Pharma.,-11.296429,-15.29077,4.800833,2.5706406,19.806454,24.692984,Test
2021,Dr Reddy's Labs,87.24333,41.84,253.9,22.613062,76.899895,159.38202,Test
2009,Poonawalla Fin,77.41615,86.636665,114.73182,73.21147,107.61392,98.94717,Test
2002,Capsugel Health,2.7,-12.42,-62.11,-14.636226,-17.391699,-52.231133,Test
2012,L G Balakrishnan,28.174,46.6075,260.36,44.12176,84.50847,178.64992,Test
2019,Vakrangee,1.97,5.1954546,9.872,0.21881735,-3.0275366,-6.9409103,Test
2010,TV18 Broadcast,7.0521426,6.1571426,21.588572,2.5184536,1.8811252,-2.6356788,Test
2016,Sudarshan Chem.,-30.71,-20.49,-56.07,-19.770887,-26.794983,-35.196987,Test
2019,Centrum Capital,15.405714,24.36,-2.908,-1.0874532,19.775572,25.178846,Test
2013,K P R Mill Ltd,29.509285,60.73,94.7775,25.436396,54.61863,99.12631,Test
2022,J K Cements,10.2444,15.141666,27.924347,3.9889054,17.921,34.350876,Test
2014,Quadrant Tele.,5.193333,-0.38272727,-0.901,4.1764817,-3.092787,5.2646623,Test
2020,Arvind Fashions.,-3.218,24.6125,0.98,0.020483613,23.587383,-11.913606,Test
2017,Havells India,-13.945,-51.33,-92.54,4.5765595,-22.949308,-42.15953,Test
2001,Boston Education,-25.15,-70.78,-79.54,-37.104183,-52.44034,-61.54188,Test
2022,NELCO,-21.025,-47.365,-64.48,-36.018414,-51.32776,-76.40654,Test
2017,Schneider Elect.,18.52,-8.998,-53.7525,0.25954497,-4.2425594,-14.2696905,Test
2006,Hero Motocorp,-4.1457143,-1.8607693,-1.725,10.2346945,12.262209,-14.848374,Test
2003,Schaeffler India,13.8,-7.9163637,-48.498,-4.166166,-4.5095425,-34.433144,Test
2016,Kalpataru Proj.,68.1252,182.15292,249.60565,53.40173,155.2581,253.46735,Test
2021,GHCL,-41.39,-47.67,39.17889,-10.084498,2.5102289,31.275496,Test
2021,DCM Shriram,-30.47,-28.39,-97.16,-28.5743,-31.097284,-45.589497,Test
2024,Bondada Engineer,-40.59,-164.1,-191.42,-61.733906,-96.33803,-138.5186,Test
2013,Multi Comm. Exc.,16.193333,0.965,-90.26,-24.608637,-29.798033,-31.665815,Test
2010,Bilcare,-1.4083333,14.476,-17.968,-12.172201,-16.3274,-10.7010565,Test
2021,Dhanuka Agritech,50.794,73.48929,121.00539,18.117949,46.486507,77.74336,Test
2004,Natl. Aluminium,30.209545,61.089523,79.2615,22.904856,67.11502,79.12155,Test
2005,Bilcare,-49.02,-56.45,-115.88,-46.40064,-66.23051,-92.11048,Test
2014,Sreeleathers,28.24,35.815556,96.045,16.954782,32.5122,82.883835,Test
2013,Speciality Rest.,-69.6,-100.57,-114.54,-56.756645,-84.166245,-103.50564,Test
2024,Skipper,1.4733334,-37.28,21.215,-42.88727,-43.741997,-36.150066,Test
2012,Finolex Inds.,-46.25,-52.75,-72.36125,-20.081799,-22.8898,-18.006395,Test
2002,Saregama India,19.256,31.34875,28.362608,27.887262,58.639267,61.79744,Test
2005,Aditya Bir. Nuv.,33.608,72.38,82.153336,2.5862422,24.683912,28.077795,Test
2007,Guj Inds. Power,22.423124,35.961334,44.13357,16.478117,37.772446,27.815031,Test
2003,Sintex Inds.,-25.31,-40.09,-13.74,-34.894154,-31.13968,-41.770664,Test
2024,Borosil,-26.57,-49.212,-81.8625,-20.016127,-31.297869,-38.883766,Test
1999,BSEL ALGO,12.78875,15.512857,28.75,2.5557818,7.2707405,5.3276296,Test
2014,Suashish Diamond,-121.68,7.415,642.54,-20.55794,7.6472874,582.8114,Test
2023,Yuken India,28.18125,62.676,95.70214,42.229977,95.28563,121.35518,Test
1999,Modi Rubber,14.50375,50.947334,120.149284,14.154666,62.13516,113.46414,Test
2010,J Kumar Infra,9.307143,13.118,10.312632,27.975801,18.52984,-6.618669,Test
2007,Castrol India,-35.79,-72.56,-104.76,-24.689512,-49.401794,-65.63959,Test
2000,LCC Infotech,24.9825,79.02637,131.229,24.682367,70.747696,131.39372,Test
2020,NIIT,44.97652,194.47,442.49142,41.389774,165.91243,432.4214,Test
2017,Relaxo Footwear,166.305,204.85,68.6626,210.97835,280.72708,89.23639,Test
2024,Kaynes Tech,37.71,93.18091,165.822,42.358006,81.57875,144.29405,Test
2017,GVK Power Infra.,-26.24,-47.61,-82.97,-53.601208,-56.008205,-74.75642,Test
2010,Electrotherm(I),-4.702,-28.0025,-52.59667,-11.5451565,-3.9141448,-8.593167,Test
2001,Ranbaxy Labs.,18.953478,41.660454,63.38238,33.83282,79.42055,74.32968,Test
2019,Mishra Dhatu Nig,-42.78,-80.09,-110.79,-51.094757,-74.384544,-84.99962,Test
2024,Nucleus Soft.,16.302917,39.73174,72.44091,18.185999,40.15307,61.516758,Test
2021,Mangalam Organic,3.6704,7.13875,-5.0634785,8.012073,11.122751,20.91638,Test
2004,Dredging Corpn.,9.841305,16.045,37.2,11.281436,22.734095,37.155533,Test
2021,Rane (Madras),8.936191,15.1855,30.064737,16.63711,32.863335,35.659657,Test
2014,Indian Metals,-4.13,-42.61,-58.8,6.4902825,-51.035667,-59.364014,Test
2005,Cummins India,7.154,10.7725,-12.016666,-20.460957,-21.682968,-20.636591,Test
2006,Uttam Galva Stee,-38.16,-7.17,-150.07,-16.801617,-12.911955,-28.767187,Test
2022,Go Fashion (I),8.2316,25.716667,35.965652,7.5605054,24.208212,31.494833,Test
2010,Parenteral Drugs,82.748,1.0091667,3.1526086,32.79729,21.06899,-16.298174,Test
2015,Heubach Colorant,24.3472,57.828335,99.733475,25.024752,64.525505,105.087555,Test
2009,Fortis Health.,63.668236,177.37062,267.34534,65.12514,142.20589,267.65707,Test
2008,Torrent Power,-39.8825,-86.69666,46.16,-15.324956,-11.297826,17.269201,Test
2002,Hikal,52.398182,89.039,262.4889,57.56628,135.89105,266.05634,Test
2001,Recron Synthetic,21.7992,48.31875,86.161736,23.104692,52.849174,78.44527,Test
2009,LML,-55.26,-90.53,-105.29,-50.588116,-84.0786,-92.220604,Test
2011,Jamna Auto Inds.,67.0075,69.92714,-7.8316665,-2.5440192,9.573643,1.8747698,Test
2021,Rel. Indl. Infra,6.7728,19.4775,26.880869,9.340787,24.211163,40.12542,Test
2023,Allcargo Logist.,10.896522,27.462273,47.217144,15.586062,37.098404,33.715088,Test
2024,Last Mile Enter.,6.5504,28.655,63.851738,12.066081,39.770485,75.08646,Test
2013,HCL Technologies,35.23,93.91,68.6626,11.733265,71.818436,68.5361,Test
2013,Pratibha Industr,-121.34,-63.833332,-94.62,-38.54405,-37.215275,-74.63627,Test
2005,GE Shipping Co,35.8685,80.7835,138.27948,44.12132,87.090744,145.25777,Test
2016,Bodal Chemicals,-95.16,-119.48,-144.52,-60.566345,-76.61473,-100.36436,Test
2003,SVOGL Oil Gas,-3.3295,-3.0363157,1.8266667,11.161831,10.013706,-8.824136,Test
2012,CORE Education,9.9356,21.2575,21.33174,18.576029,52.194366,20.24922,Test
2015,Dhanlaxmi Bank,5.31125,9.277143,6.6983333,5.931355,14.856031,14.237693,Test
2004,Birla Corpn.,27.318,54.002632,20.653889,32.253426,62.031013,42.915268,Test
2022,Sona BLW Precis.,10.486111,10.99647,19.285,12.427447,16.584541,7.861403,Test
2004,M & M,-82.48,-111.41,-183.68,-41.978535,-51.574364,-87.20285,Test
2005,Texmaco Infrast.,-36.06,-46.39,78.19222,-0.1825155,-3.6051638,39.432823,Test
2006,JMT Auto,62.610554,104.01647,126.52625,46.46136,101.4912,142.71794,Test
2003,F A C T,34.965454,110.89,127.347,39.381325,80.26071,135.86012,Test
2014,BF Utilities,-6.32,40.59667,78.48,5.21571,30.755938,41.603985,Test
2011,Firstsour.Solu.,44.6,4.81,68.6626,4.016291,2.8376348,30.036993,Test
2011,Tilaknagar Inds.,-76.31,-76.42,-134.22,-49.121887,-73.67494,-96.25415,Test
2000,Deepak Nitrite,-11.121667,-37.346,-79.835,5.920176,-3.621649,-48.545723,Test
2018,Goodyear India,-161.43,-177.33,-219.92,-98.438324,-142.69377,-205.0791,Test
2018,Mahindra Logis.,0.6088,10.781667,19.686087,-2.4842353,2.514734,22.693922,Test
2018,Vadilal Inds.,-72.6,-77.185,-95.63,-52.1889,-59.682762,-80.579285,Test
2004,GFL,24.83,58.480953,144.237,40.391827,85.57288,161.40028,Test
2006,Auto.Corp.of Goa,31.756666,104.546,205.86,43.57844,109.76052,169.9821,Test
2014,Pawansut Holding,13.529091,20.127,23.633333,6.4641185,14.944361,1.4471174,Test
2010,Huhtamaki India,26.78,56.3975,70.52286,11.340347,42.02971,83.5916,Test
2014,Multi Comm. Exc.,45.135555,68.99294,123.20563,27.574615,69.67314,99.47868,Test
2023,Paisalo Digital,166.73529,177.08687,192.676,82.30959,143.22842,171.99635,Test
2021,Moschip Tech.,-80.83,-117.76,-122.035,-61.48759,-81.42377,-88.41391,Test
2001,FDC,-58.81,-98.85,-125.92,-65.47014,-78.55085,-106.7185,Test
2022,Container Corpn.,-5.355,-9.57,68.6626,-19.833391,-31.272018,17.609655,Test
2015,Rainbow Papers,53.1248,81.53,197.29913,37.034306,104.14787,153.32402,Test
2023,Antony Waste han,-30.23,-59.2,-83.28,-17.885696,-14.658066,-28.529509,Test
2018,Orient Cement,12.423333,16.038,33.7,-12.4919195,4.963915,-12.051502,Test
2012,A B B,-7.1607695,-19.6675,-33.68909,-3.0141425,-0.69028306,-68.77156,Test
2004,Birla Global Fin,-42.58,-71.0,-79.03,-56.4525,-73.83019,-96.6974,Test
2006,KSL and Indus,-15.624,12.872222,47.4475,22.144793,38.581444,66.97128,Test
2004,Clariant (India),-7.45,-4.792143,14.493846,8.18194,13.6289,19.125662,Test
2009,Hind.Natl.Glass,111.808334,224.524,85.4925,116.197845,297.765,66.2194,Test
2020,Transport Corp.,20.06,29.7,62.11,16.828602,25.696184,17.477041,Test
2023,Ganesha Ecosphe.,41.5716,90.61125,166.95914,58.859066,116.01557,179.42345,Test
2014,Blue Star,10.5924,26.377916,81.38391,14.485599,24.657068,54.81195,Test
2015,Lumax Industries,32.798,0.466,-52.144,-17.53354,-16.964817,-41.471554,Test
2017,Atlas Jewellery,-73.28,-143.93,-163.63,-58.65227,-98.31373,-133.57423,Test
2003,Alok Industries,151.96666,217.00874,175.50714,93.27417,173.76192,161.17186,Test
2018,Usha Martin,-53.08,-46.83,-51.48125,-30.153328,-32.547215,-55.73105,Test
2014,RSWM Ltd,-85.18,-119.13,-147.21,-66.66444,-89.188515,-102.87827,Test
2015,GB Global,24.602,85.4325,166.74667,13.89034,91.708374,134.77434,Test
2015,Gandhi Spl. Tube,15.32,42.275,80.47087,20.944124,33.82667,67.5544,Test
2013,Kirloskar Indus.,17.594706,37.773125,50.694,24.227297,49.393646,51.86004,Test
2013,Orissa Sponge,13.5275,-22.446667,-28.955,2.6688924,-4.5137005,-25.832659,Test
2023,TD Power Systems,20.927826,31.087727,55.90619,36.46565,55.714046,71.477135,Test
2019,Nava,56.867,128.52052,239.52222,48.68344,112.280075,219.46672,Test
2004,Tata Tele. Mah.,-60.08,-96.04,-85.92,-73.28018,-72.81586,-76.9121,Test
2011,DB Intl.Stock,-18.77,35.875,-1.5,-11.4955225,-8.090883,-10.285052,Test
2024,Manappuram Fin.,-58.3,-112.08,-81.27,-10.583884,5.3050213,-10.487937,Test
2017,Andhra Sugars,11.925,21.526,63.825,7.057942,20.645126,37.455036,Test
2022,EPL Ltd,-65.386665,-54.89,-61.90333,-27.957045,-34.611835,-30.442938,Test
2022,P & G Health Ltd,35.335,1.214,-15.5675,2.3863654,12.88813,24.502443,Test
2013,Rajapalayam Mill,14.808,53.70375,116.89739,21.97605,72.28475,118.298706,Test
2024,Tour. Fin. Corp.,33.1384,73.75916,148.83739,35.673733,81.57243,139.67816,Test
2002,Lupin,-11.626,-39.545,-73.31,-10.674649,-30.259455,-43.840424,Test
2016,Bajaj Hindusthan,-14.23,-0.47333333,17.205,-8.608524,4.9515705,9.214799,Test
2010,Bharat Forge,-22.944,-97.27,-102.64,-17.144585,-16.698824,-34.737907,Test
2013,DCB Bank,23.1748,54.37958,97.32826,12.028674,34.93877,64.591,Test
2001,U B Holdings,38.701363,143.36285,348.774,45.90865,141.30757,313.68903,Test
2014,Mukta Agricultur,-74.71,20.435,31.055454,-38.53803,-25.29574,24.885633,Test
2009,Denso India,8.096666,-13.925,-7.33,6.535667,-23.821455,-39.604782,Test
2023,SEL Mfg. Co,13.213636,29.212,38.04778,25.443476,27.719965,15.01213,Test
2021,Confidence Petro,-4.94,-18.73,-18.66,-26.03177,-30.073898,-38.046715,Test
2000,Liberty Shoes,11.385,20.093685,28.972221,18.470057,31.539812,23.913313,Test
2020,T.V. Today Netw.,30.511429,92.15667,216.0635,35.257023,100.44705,170.16411,Test
2008,Sunteck Realty,-41.69,-81.22,-101.67,-43.843258,-42.80243,-86.50278,Test
2016,Vadilal Inds.,10.308333,49.564,100.67,38.145016,71.59819,118.63915,Test
2002,Apollo Hospitals,-44.01,-67.92,-28.465,-23.116476,-28.82602,-35.734955,Test
2016,Bombay Dyeing,-39.0,-38.57,-39.065716,-29.28916,-34.053978,-9.584863,Test
2022,Happiest Minds,-13.554,-29.32,-60.94,-23.958567,-31.739002,-38.015236,Test
2001,Indo National,-56.65,-27.01,-50.97769,-14.773053,-0.5916159,-29.988878,Test
2021,Heidelberg Cem.,-45.75,-61.82,-87.27,-40.294456,-55.985485,-81.96361,Test
1999,ADC India,-108.86,-158.63,-212.36,-61.871475,-95.08731,-132.45634,Test
2002,Jubilant Pharmo,-72.99,-71.39,-124.66,-51.34569,-72.80069,-99.2112,Test
2022,Krishana Phosch.,23.31294,28.27,47.712,22.85869,46.020386,80.997314,Test
2017,N R Agarwal Inds,22.23875,39.998573,47.551666,17.481554,34.17301,49.80259,Test
2015,Guj Pipavav Port,-34.37,-56.97,-61.335712,-28.060843,-27.036879,-31.92266,Test
2017,S A I L,29.8264,73.91292,161.58391,29.411837,57.55423,145.0696,Test
2004,Bank of Punjab,-60.3,-59.82,-79.63,-36.936115,-54.375957,-73.96895,Test
2015,Glaxosmi. Pharma,-32.44,-98.81,-98.8,-56.488117,-83.01463,-99.46052,Test
2013,63 Moons Tech.,-50.16,-20.2,-75.4275,-30.730135,-44.961243,-70.2395,Test
2002,Summit Sec.(M),-29.56,14.608889,34.26625,-8.262612,-4.6139746,-1.6528829,Test
2020,Transpek Inds.,23.455,60.57,68.6626,24.384588,93.99493,59.18952,Test
2023,Stove Kraft,-132.6,-178.22,-166.16,-71.22869,-103.762634,-116.8722,Test
2021,NGL Fine Chem,0.409375,-1.5353333,1.0435715,14.253779,32.058334,14.950896,Test
2022,I O C L,18.00875,29.54,57.31643,3.0796227,36.03779,-20.531618,Test
2016,ITI,-97.39,-125.57,-92.81,-57.205845,-79.68469,-73.509155,Test
2011,Ester Industries,-2.0066667,20.0,-4.19,-25.063364,-19.697023,-42.57197,Test
2018,Grindwell Norton,-39.41,-73.78,-71.89,-41.14507,-66.4973,-70.61484,Test
2004,Standard Inds.,31.911112,93.65625,188.39285,32.34809,74.85243,175.60062,Test
2007,Ess Dee Alumin.,9.3524,21.151667,36.06478,13.1332655,38.16378,26.674742,Test
2022,Carysil,25.4992,53.9675,77.92913,41.981693,61.113388,81.80565,Test
2021,Lumax Auto Tech.,23.8795,39.835262,60.345554,24.28626,49.105495,76.451675,Test
2024,Knowledge Marine,19.4332,66.886665,137.01653,24.50284,67.72974,142.07295,Test
2018,Orient Paper,41.71619,69.676,103.0845,39.8703,93.65105,128.89479,Test
2005,Gufic BioScience,29.254444,89.53,133.7925,46.328037,81.69499,97.01867,Test
2009,Grasim Inds,14.6336,31.873333,40.134346,14.012652,25.288584,46.868958,Test
2006,Titan Company,-90.72,-75.75,-127.81,-67.344406,-83.568634,-128.1429,Test
2014,IIFL Finance,-11.43,-52.89,-21.44,-34.340473,-37.677265,-50.517845,Test
2024,Indian Energy Ex,-6.6635714,-36.701538,-42.2425,1.2855574,2.282667,5.9811845,Test
2023,Neuland Labs.,-3.5316668,13.31,17.72,11.074943,21.315523,32.265785,Test
2020,Amber Enterp.,26.224545,70.963,102.687775,9.220908,50.154198,88.160126,Test
2001,Blue Chip India,36.042107,58.045555,86.198235,28.857262,61.4297,99.2487,Test
2005,Mercator,-52.56,-61.11,-59.06,-32.308952,-41.62287,-59.213734,Test
2018,Nestle India,-55.47,-74.49,-126.74,-66.589325,-95.6752,-119.241264,Test
2006,NACL Industries,34.978333,103.03636,162.753,50.23801,110.517654,132.00165,Test
2001,Rolta India,2.6614287,24.166666,57.326,-19.098225,3.0406377,36.192245,Test
2003,Rayban Sun Optic,-38.64,-51.92,27.214546,-2.487795,-3.5587866,4.4535394,Test
2020,Gravita India,-71.25,-103.62,-123.08,-55.820477,-61.03577,-73.281296,Test
2004,Tata Power Co.,43.513638,94.59095,209.0645,36.120564,97.515465,205.65744,Test
2022,Dhanuka Agritech,30.332777,44.954117,79.68188,21.101652,51.406364,73.71898,Test
2016,Capital Trust,23.596363,34.245,27.995556,13.208126,61.17514,53.078697,Test
2000,Atul,-61.5,-82.45,-93.4,-37.04098,-53.831482,-52.811913,Test
2000,Alfa Laval (I),-21.18,-43.856,-73.5675,0.88488257,-27.15862,-81.44418,Test
2017,Centum Electron,-66.38,-103.24,-117.78,-40.113186,-56.67001,-66.49693,Test
2017,Balmer Lawrie,9.988125,31.416,52.72286,-1.1749414,27.804695,26.9336,Test
1999,Roofit Inds.,28.6175,21.563334,29.885,18.3288,17.798792,16.763231,Test
2012,Ganesh Housing,58.978333,84.142,153.005,39.91137,64.724556,89.10211,Test
2010,GKW,11.19,-10.44,68.6626,-11.531144,-0.90454125,15.900195,Test
2006,Nahar Poly,-39.68,-55.63,-97.69,-47.274006,-66.714966,-95.507355,Test
2005,Hindustan Zinc,4.0,-55.994,-68.32,-31.365774,-39.72129,-65.00014,Test
2022,Paushak,27.9324,48.55792,92.87608,16.675396,55.983864,82.92847,Test
2022,Monte Carlo Fas.,-17.99,-22.996666,-58.65625,-1.9352497,4.6870403,-3.5702891,Test
2017,GE Vernova T&D,32.922726,73.719,156.55112,20.65867,74.62897,111.456665,Test
2013,Dhanlaxmi Bank,-10.488,-34.045555,-11.78,-7.2602367,-10.446639,-8.044951,Test
2016,Sasken Technol.,-42.31,-122.95,-41.943333,-31.364573,-36.489136,-61.855434,Test
2008,NOCIL,23.546667,58.01,85.627144,4.510945,23.928797,58.11444,Test
2010,M R P L,83.785,299.56,144.2,119.265015,289.3624,183.11754,Test
2022,HMT,-92.09,-97.16,-121.94,-57.14687,-75.881226,-124.86755,Test
2021,Zydus Lifesci.,35.6525,35.843334,69.065,7.4632154,52.50446,55.592865,Test
2023,Petronet LNG,10.23,7.405,59.29,-9.200674,-10.34846,4.9513726,Test
2003,Zandu Realty,-19.311666,-32.622,-56.555,-13.55258,-23.341276,-31.947306,Test
2014,Gitanjali Gems,-2.5183334,3.042,2.6925,-2.7925143,15.09907,8.782935,Test
2002,Maars Soft.Intl.,24.163685,52.194443,75.002945,31.088453,57.47419,89.82842,Test
2017,Capri Global,78.4725,121.23,122.685,62.674244,86.492584,64.62773,Test
2003,Esab India,14.5724,38.44,67.88043,12.547824,38.650238,66.772446,Test
2009,Adani Ports,19.54,66.74812,145.33,26.73403,80.537544,178.15541,Test
2014,Datamatics Glob.,29.89,16.55,36.44,-3.940168,28.160753,65.52348,Test
2006,Jindal Stain.,14.806666,18.06,39.64,12.5254965,24.977976,26.452576,Test
2000,Elantas Beck,-83.37,-98.09,-74.13,-53.182446,-64.917854,-98.54851,Test
2015,Hil Ltd,18.158,50.37125,94.81087,18.119982,57.232407,76.93733,Test
2016,Pfizer,26.961,43.75947,87.58444,37.84167,82.86453,138.9948,Test
1999,B S Refrigerator,27.7696,74.339165,160.86478,30.867163,79.92759,154.71631,Test
2011,Gateway Distr.,8.246842,41.918335,60.85412,16.204632,52.70175,91.82961,Test
2010,HFCL,58.886,102.33357,166.68307,46.880356,95.42354,167.59567,Test
2019,63 Moons Tech.,49.65286,145.68834,197.964,38.48274,134.23782,207.07886,Test
2000,CRISIL,-3.92875,12.441428,15.226666,4.9400945,13.570227,36.496407,Test
2011,Dishman Pharma.,23.285715,44.869232,91.730835,21.661257,26.047579,34.483932,Test
2003,MIRC Electronics,-86.67,139.40334,-70.425,-24.293766,-16.966896,-41.889534,Test
2010,MSP Steel & Pow.,19.4288,39.55875,55.40391,19.160158,45.96019,30.267637,Test
2009,Siemens Health,-15.7225,-3.17,-38.16,-11.9811735,-14.600531,-26.352417,Test
2007,L G Balakrishnan,11.195,53.476,61.4975,11.90272,25.743296,40.011703,Test
2001,Torrent Cables,-11.2064,-21.593334,-35.241737,-3.0530257,-8.699666,-35.229958,Test
2013,Fiem Industries,7.036,24.244167,33.67,11.018458,26.713274,15.786742,Test
2022,Thomas Cook (I),3.548125,-13.437333,-25.915714,-0.35354745,1.1640718,-24.451319,Test
2011,C P C L,8.28,12.613334,12.685,20.388166,26.703302,14.227683,Test
2011,Birla Corpn.,37.556522,92.00565,171.76819,52.36838,133.05836,191.84789,Test
2019,L&T Finance Ltd,39.73,96.86083,168.02455,62.664364,104.37933,160.02367,Test
2005,Karnataka Bank,-110.45,-109.4,-130.59,-52.400883,-75.37659,-112.86263,Test
2019,Timex Group,53.08267,132.66786,261.45386,45.440075,128.53871,239.85324,Test
2006,Taneja Aerospace,36.418182,70.34454,114.502,30.373343,62.93698,104.3287,Test
2001,Escorts Kubota,-2.74375,-17.257143,-16.39,-1.8704294,9.881767,18.315926,Test
2011,Tata Chemicals,19.28,19.47,68.6626,25.714865,23.67924,60.866188,Test
2010,NHPC Ltd,62.211666,110.418236,144.83438,43.89642,93.774025,131.97862,Test
1999,NELCO,6.2713637,43.904762,76.331,11.302941,26.221376,63.436844,Test
2002,First Leasing Co,-3.03,-71.465,-92.205,-37.93559,-58.917564,-78.03087,Test
2016,SKF India,22.025,34.351765,42.31875,13.163432,34.141403,42.10135,Test
2023,Apollo Pipes,-14.97,-93.93,-89.0,-34.075638,-48.81304,-73.648056,Test
2004,Wockhardt,45.585,52.23,68.6626,17.055475,27.568098,42.101482,Test
2006,Jindal Saw,286.60666,256.105,-18.42,214.5205,260.13446,-7.4345565,Test
2020,MPS,7.4528,12.343333,19.297827,7.261378,17.223377,21.494852,Test
2009,Ent.Network,13.656,26.512083,39.489567,16.59741,36.470417,46.625893,Test
2009,HCL Infosystems,56.42,128.54,152.13,38.552425,83.91665,125.89526,Test
2022,Mphasis,-65.99,-121.91,-37.825,-33.60198,-44.986404,-63.270794,Test
2015,Selan Expl. Tech,29.94,-12.746667,-26.83,9.18535,0.0855186,-22.214487,Test
2023,Hindustan Zinc,151.6,283.895,1228.05,111.14787,248.03761,968.0295,Test
2021,Galaxy Surfact.,-29.95,-42.86,-17.32,-39.978436,-43.099667,-53.995964,Test
2022,India Infr Trust,28.443043,81.73,164.36952,23.366667,72.32501,126.70842,Test
2003,SKF India,-13.696667,-25.75,-48.28,-11.036187,-23.732788,-59.30816,Test
2011,3M India,-54.8,-75.19,-128.32,-29.796093,-45.53358,-74.62857,Test
2024,M T N L,-8.9375,3.79,-16.845,-28.70316,-27.484896,-32.104847,Test
2023,Shanti Educat.,-10.66,0.62,37.548695,4.507088,33.84881,32.03781,Test
2016,HFCL,-32.77,-36.53,-40.41,-28.350498,-35.979507,-40.100864,Test
2014,Uttam Galva Stee,16.51,-25.0875,-76.84333,-17.864319,1.6522253,-10.081828,Test
2002,Voltas,18.565882,71.19813,118.64333,31.743189,108.92259,162.55388,Test
2010,Central Bank,-53.3,-84.7,-104.67,-41.67743,-63.58715,-95.96373,Test
2006,Hindustan Copper,11.572,33.66,83.153336,12.950103,28.08632,57.081367,Test
2010,Hil Ltd,44.646873,28.715334,62.110714,49.400993,48.13243,85.934364,Test
2014,Engineers India,1.4475,16.173635,34.709,-9.893148,5.937832,8.704451,Test
2011,Aban Offshore,27.263334,69.944,101.52,42.008923,72.86567,97.33304,Test
2020,Andhra Paper,-0.42,-7.885,-20.596666,0.45534384,4.4308405,-9.341905,Test
2003,Allcargo Gati,-58.73,-65.43,-88.45,-39.386387,-44.28988,-71.35473,Test
2020,Guj Pipavav Port,20.86,41.735714,53.81,11.480012,42.156815,76.16852,Test
2015,Power Grid Corpn,-47.98,-35.18,530.9247,-47.042904,-11.322596,609.9729,Test
2003,Radaan Media.,-56.39,-14.56,-19.5,-22.083548,-27.26523,-59.74726,Test
2015,Prestige Estates,24.847,42.456314,46.17,31.149649,44.159046,49.427856,Test
2024,Bombay Dyeing,12.35875,28.494286,50.246666,-0.4696902,10.083868,23.920813,Test
2012,Capri Global,134.54,440.90582,840.0161,122.302475,406.4107,879.609,Test
2016,Styrenix Perfor.,-6.905,-151.6,-81.655,-49.973713,-77.647415,-77.65278,Test
2018,K P R Mill Ltd,139.13,595.81,386.155,141.10872,468.43552,477.5937,Test
2008,Mercator,130.49667,536.235,964.79,133.90076,472.8768,943.524,Test
2009,Dredging Corpn.,21.7772,40.91083,64.22087,13.165904,58.1849,90.86221,Test
2013,Sarda Energy,248.39,763.73,68.6626,262.45905,718.0387,46.13854,Test
2021,Bharat Dynamics,-49.38,-108.91,-86.0,-48.31693,-64.703285,-82.1448,Test
2009,KCP Sugar &Inds.,-31.58,-112.36,-141.62,-50.23081,-67.421265,-85.729095,Test
2003,Alembic,-44.56,-93.19,-117.78,-55.3602,-83.555405,-109.61564,Test
2008,Himadri Special,-36.65,-69.14,-149.71,-37.821285,-32.28199,-138.55093,Test
2012,NLC India,51.523335,259.71356,454.31845,42.91964,228.44359,397.6081,Test
2006,Shri.City Union.,-0.8716,6.514583,16.402609,3.6514306,9.072447,-17.64071,Test
2007,Divi's Lab.,237.97333,387.385,2156.51,195.1714,367.0228,2008.199,Test
2016,Zydus Wellness,16.1708,61.375416,107.3113,18.497797,58.86852,95.87812,Test
2013,SEAMEC Ltd,1.8953333,-6.817143,0.45,5.7982173,11.097094,16.421095,Test
2020,G N F C,42.693333,135.96,-96.96,10.488643,57.052795,-6.4677215,Test
2023,Ganesh Housing,-0.71666664,-9.888,-25.115,-6.076154,-1.2101157,-14.383897,Test
2020,SML ISUZU,-22.52,-123.1,-173.37,-69.9434,-94.87234,-137.25764,Test
2016,Info Edg.(India),-6.91,-14.23,-41.22,17.351198,5.09334,1.3827196,Test
2023,AIA Engineering,12.857778,25.05375,26.087143,9.250895,9.285093,18.708433,Test
2008,Indian Hotels Co,21.0684,75.2975,145.79478,28.165373,69.74144,102.45566,Test
2020,EID Parry,2.1333334,14.76,3.12,2.878818,11.299234,-14.93216,Test
2024,Piramal Pharma,-18.45,15.107223,15.37,1.4965552,31.949286,23.9904,Test
