Actual_ Target 1 ,Actual_ Target 2 ,Actual_ Target 3 ,Predicted_ Target 1 ,Predicted_ Target 2 ,Predicted_ Target 3 
-30.71,-35.15,-64.59,-5.5553794,-2.1641102,81.752365
205.64,206.89,90.49,-3.8355308,-16.139727,-20.159592
1.85,145.09,97.95,-1.9999291,3.282423,1.7620704
4.16,324.08,380.85,64.03768,107.82762,129.17091
-48.91,69.17,260.6,-28.831821,203.93774,396.07596
-22.944,-97.27,-102.64,2.1527982,83.54112,243.70259
-12.32,-38.37,-61.63,29.001822,57.73889,72.2368
95.98,97.77,199.74,7.910624,-9.284395,-70.12773
-48.02,28.62,35.656,20.835642,34.85341,62.025284
18.04029,37.7585,68.6626,-7.73229,-24.781527,-13.797652
76.17,90.59,76.66,13.842859,12.647566,24.86885
-50.52,-43.29,-54.37,10.966341,22.763533,56.159424
5.28,-79.35,-33.76,33.07356,-73.89693,-195.88933
99.83,54.8,43.09,33.7456,25.159254,23.060867
41.726665,128.65,653.52,59.753506,179.14828,310.5052
-88.73,-122.16,-157.56,12.894533,-1.0366077,5.37407
-26.74,6.46,-20.05,-6.003881,145.47484,652.36584
181.58,328.93,97.66,49.66405,102.54271,147.20561
-37.3,-22.09,68.6626,10.171686,22.307356,79.64943
-4.85,93.32,145.18,7.793528,17.308393,41.077957
135.26,77.54,252.03,34.41283,60.507774,68.59505
-37.44,-99.6,-72.84,9.045908,-0.2681446,22.789993
-74.15,-93.11,-224.59,7.4149117,3.7940521,-4.4415083
-42.25,-13.61,-57.22,16.23913,79.654015,324.40872
-37.65,-10.73,99.65,23.985165,43.319023,73.22017
18.39,20.5,-3.46,7.1180177,10.858419,25.761337
-26.01,-24.51,3.54,39.38806,98.89629,172.64941
-29.96,-30.64,-65.08,21.30731,40.467697,70.32645
-6.58,-38.18,-24.8,6.122973,26.441694,59.78807
-43.15,-31.62,-39.12,4.566767,-16.262468,-14.687728
187.87,1341.39,1609.66,26.292551,40.383728,80.20378
47.45,-59.21,-41.25,20.262033,20.409086,11.525041
-109.82,-108.84,-129.99,4.962504,-28.20537,-59.60179
-16.31,-0.92,12.47,38.633656,62.51477,73.41281
102.82,55.3,109.09,-16.646074,-40.318275,-54.153915
100.86,79.197334,12.992857,-7.1342216,-26.506136,-51.728928
152.07,172.85,311.35,3.5705132,8.568197,25.896378
1.63,47.77,364.85,20.932688,40.506042,68.3483
-11.86,4.85,40.403477,8.865473,14.80937,31.186478
-69.6,-100.57,-114.54,0.95076597,3.2474422,4.745164
58.17,18.06,39.64,10.618227,15.854185,25.374008
-57.84,-53.16,-75.36,4.3762994,5.0038586,0.3753517
12.71,-7.89,60.05,10.4478245,33.11589,68.97749
389.2,-27.463333,154.54,41.49456,363.00848,1111.4673
169.65,119.47,58.17,-0.61430895,-24.389238,-24.53093
39.52,-0.848,18.725,21.252031,28.549955,40.17186
112.81,59.13,60.7,11.152929,25.12937,42.210556
-41.36,109.19,126.57,19.708635,41.02832,41.732376
5.59,63.81625,101.281425,4.320597,10.570173,20.252762
26.57,75.48,229.1,2.7738404,3.8831692,13.909089
35.01,307.77,532.0,21.133425,26.199873,26.602982
-9.87,-4.32,-13.5,-13.2461,-25.241722,-42.47592
352.62,758.24,1019.64,79.52343,246.03539,488.3016
105.29,2.42,35.62,37.20491,109.61388,274.34677
32.12,104.28,188.86,82.926445,160.02301,286.9495
19.79,-99.51,-115.9,11.595116,25.382055,36.07553
-10.72,24.97,17.31,9.750353,16.340498,33.65013
-29.49,2.43,39.7,8.5225315,22.535906,19.650864
-24.45,65.01,194.2,-16.155037,-26.259949,-5.3272085
58.68,59.026363,130.168,6.5113244,16.534544,27.915268
-43.3,-71.35,-47.29,14.570856,38.79155,67.02254
54.61,-28.55,-42.51,-6.7349906,1.4021282,-13.634505
32.3,24.13,-5.93,-11.11318,-30.607958,-37.326706
77.462,180.58643,108.90769,22.439722,33.957413,63.66432
21.85,-13.56,-36.03,29.484156,40.481903,76.63838
-13.97,-33.6,18.157825,19.222597,37.20172,70.67885
27.12,-5.75,10.291305,4.229632,6.7500134,22.413742
-22.03,-25.62,8.18,15.806406,38.287697,57.437042
10.693334,9.967,16.474,3.4201684,10.424879,15.239762
21.2,399.97,293.96,72.310745,65.61903,185.95296
-51.37,-86.4,-110.59,6.7868,-22.625376,-9.418021
32.54,32.28,-22.95,15.034018,-21.274797,17.767624
25.5,145.27,74.86,12.290918,25.694357,44.09198
42.45,-75.23,-131.04,0.23879468,-3.827219,5.9664774
-107.74,37.7585,-114.96,-0.5134789,-62.998657,-91.67583
76.23,-3.31,-23.24,16.418495,35.032196,62.906578
-84.83,-68.78,-72.185,5.9567666,-4.166868,-17.021523
22.4,19.14,60.15,19.084894,30.97569,66.16933
-8.47,-5.9,6.18,15.818617,38.655815,53.231705
-16.75,12.6,-100.89,48.57981,100.26726,180.003
228.81,386.81,126.58,-9.741201,-33.854507,-48.08821
34.73,2.83,-54.55,31.738253,50.852783,54.868607
-14.32,-25.1,108.02,47.725513,102.94359,205.9872
55.62,372.24,133.31,18.316072,30.895857,51.877304
-25.48,-53.24,-7.33,4.149241,16.746275,59.777298
77.37,109.63,75.87,30.531813,52.670685,80.02399
-36.18,-47.83,-66.01,16.92299,27.423628,51.68422
668.69,240.13,46.71,14.724283,23.595564,37.245804
236.17,2354.92,3081.35,69.74277,145.95543,397.20212
76.7,37.7585,68.6626,33.17336,37.86931,37.421402
78.45,15.38,-27.28,74.56733,139.92729,199.01906
-17.66,-38.56,-57.98,8.152491,19.772535,47.091263
4.46,-38.96,-56.06,9.094248,12.722288,24.86763
22.95,17.962,27.645,0.5922917,21.034481,52.313755
21.57,-26.46,-56.5,-12.769354,14.015791,42.023026
-65.05,-121.9,-124.75,11.151438,20.635756,46.559402
-3.14,560.12,1684.69,67.503746,655.5947,728.2545
-66.99,-52.8,-90.58,17.158781,36.344475,51.265152
-16.81,-45.64,-57.32,7.2706246,5.975752,14.067155
10.24,-38.69,-13.84,5.5134606,10.967115,20.85292
0.04,85.19,13.319565,14.637522,19.281813,34.419937
456.7,1112.45,1091.23,119.651306,344.8617,630.9152
-40.37,-70.62,-87.48,70.9414,111.05272,165.07045
2.56,5.94,43.3,12.310511,24.22801,53.26671
149.84,77.86,386.23,39.319294,137.65259,368.52188
73.53,-21.86,16.8,9.542284,-8.200472,-19.177414
-32.66,-7.7,78.16,9.835253,12.896589,32.281357
-13.14,50.53,151.7,22.015856,44.37268,60.00035
27.33,37.7585,68.6626,8.138651,9.813856,40.501175
-26.07,-48.05,-83.1,29.808306,55.395233,83.564255
-117.68,-148.82,-190.43,1.3824791,-4.6154804,-18.474533
6.94,-34.48,-6.21,5.7707467,20.63835,44.387466
-11.53,-11.92,4.62,17.255777,14.053053,-2.9819176
112.38,165.89,410.14,48.958065,26.870031,81.292366
15.715,62.944,93.8625,-10.622946,-14.974443,-17.862656
220.46,86.636665,114.73182,8.853487,18.483397,27.343887
112.27,96.61,-51.06,6.4643197,21.540129,40.91902
-93.49,212.05,236.8,50.594616,44.907852,64.761185
-44.57,-86.72,40.44,60.294308,93.1051,104.01253
26.65,103.52,89.19,-2.163259,31.088118,53.70613
-27.07,-78.76,-42.85,25.755022,26.626295,40.725906
-32.67,-42.37,-117.19,16.025812,0.68522453,23.63649
-75.86,-109.8,-211.81,4.011393,-4.040636,-25.63707
88.97,730.73,1218.43,40.756683,102.34935,179.81175
-17.06,-33.4,-74.98,-3.0348105,4.2373486,12.787126
-14.82,13.19,109.75616,1.97201,9.761763,26.500412
54.05,-2.02,-65.22,7.7715745,-9.01832,-12.768767
6.19,48.61,124.24,14.807714,39.18699,174.25931
-8.34,-9.75,47.22,42.79286,80.310524,113.51689
-22.6,-51.7,-52.2,3.795752,-1.8943577,-0.6043083
-18.04,-47.89,-43.13,19.649054,35.44484,67.57597
206.83,175.63,68.6626,78.76948,187.2864,305.23193
-49.3,-59.29,-75.06,-9.968591,0.03875351,11.737588
14.85,-4.44,-14.31,8.0409565,11.032606,25.965378
-86.31,-120.54,-81.15,12.500734,15.497435,26.991135
143.2,146.55,80.72,-0.8605858,-17.37572,23.658524
-38.43,-77.3,140.93,-5.3617377,-2.7435017,3.3111427
30.35,1.81,18.147142,3.9899392,13.306959,25.925888
12.22,-43.64,-71.76,7.453501,11.4885235,22.979935
-0.65,-7.63,-46.14,-11.215216,-6.6324444,-17.598488
-11.54,66.58,28.85,11.403307,-23.594164,-22.462784
-20.31,-26.38,-60.37,2.1739755,-5.434664,-20.074203
-25.71,-10.87,-42.23,12.308466,18.221174,38.525223
-4.18,39.93,96.61435,6.3554707,130.31082,-97.66559
-38.37,-6.53,73.95,7.0365396,14.887648,31.978836
-13.51,20.093685,28.972221,11.15011,18.449476,38.246597
10.26,29.37,92.82,13.496492,49.26178,129.29492
-51.84,-53.7,7.87,-0.6895405,33.302444,14.643022
-57.49,-4.61,-100.72,9.280767,24.056852,61.84453
53.38,187.64,215.21,-2.2623916,2.8349056,-30.957726
-9.92,114.79,667.93,10.960375,21.458464,38.58902
72.99,20.47,26.61,-7.231565,-1.033617,4.4838114
10.07,-5.6,120.3,20.70669,22.778105,47.15724
0.91,7.03,-46.59,20.926329,27.127455,39.103485
5.16,29.88,46.03,34.607143,72.850975,120.360954
-7.84,21.09,146.37,27.405222,40.941376,57.034195
-13.01,-8.8,35.16,12.079409,25.079893,51.182144
-68.88,-84.62,68.6626,105.92844,306.6471,762.4646
36.48,5.99,23.54,4.3644586,8.822172,15.895616
117.52,181.29,87.73,61.05598,105.55083,240.65688
-15.74,-40.16,181.71,30.085466,68.411514,52.40236
-43.12,6.54,-0.97,3.9620461,5.2047253,8.678605
-45.9,-29.72,-33.03,-0.28444445,4.181425,6.354493
-32.95,-84.06,-235.52,57.854145,137.76796,217.2519
57.13,-17.95,-25.61,52.72598,105.09456,197.13655
-42.73,-11.162857,5.94,38.25823,74.49507,96.81337
-34.17,-44.4,-37.71,49.473194,136.60384,259.72897
-30.71,-20.49,-56.07,19.11736,227.30412,330.3779
96.7,177.54,339.15,43.73647,86.216805,105.02724
-11.03,132.41,55.90619,-7.542333,109.13358,70.59004
-21.84,-43.05,-84.36,24.725672,62.06151,93.666336
-7.67,-25.66,-29.75,9.532015,15.088301,26.829544
-39.86,-48.3,-84.27,3.6398797,9.363722,19.715698
-22.78,57.48,54.26,27.463102,41.314087,58.934036
-39.8,-72.69,-20.34,36.247463,147.84886,311.061
-11.55,-76.59,-69.1,2.2948556,-24.77373,-26.125595
-21.07,-40.92,-84.28,4.374373,60.296677,-3.4967492
11.23,-2.25,-30.29,1.9450706,15.454969,29.69484
-27.15,-35.67,-42.16,-0.06781542,9.080915,14.250199
-60.07,-86.16,-59.8,3.4380898,-10.361803,-20.905106
23.61,-18.56,49.73,47.594677,132.83646,203.64702
7.94,5.06,1.15,9.258783,21.61926,39.51906
-12.51,111.694,208.8075,3.3359017,6.375166,15.6168375
35.57,-0.95,-63.34,14.114603,11.288435,49.379715
39.346523,217.38,-14.17,15.290796,22.593473,46.52455
47.68,58.71,278.93,42.822506,128.51662,248.33047
7.61,31.39,18.84,12.146046,27.067678,85.23233
-45.69,-90.97,-126.44,54.635464,99.742035,95.72896
-44.87,-55.18,52.45087,3.6691842,5.945387,16.664871
-15.09,-30.18,-34.1,17.814028,21.617476,37.20955
-29.0,89.03958,213.00304,2.778788,-17.168474,-21.833298
-5.32,-25.45,-61.36,10.494249,19.396544,39.66722
-4.36,-32.47,68.6626,2.0838723,4.94438,33.934586
59.45,127.09,371.87,76.511406,220.77602,754.6861
18.77,14.7,-9.73,2.074717,9.095594,24.162857
-13.2288,-32.024582,-55.71913,-3.599361,-46.078644,-113.662964
-19.73,187.155,221.34,-19.64852,-32.189346,-31.10997
-40.48,28.26,-6.44,8.933138,24.99037,44.7444
-60.78,-73.84,-91.58,22.914999,32.867012,56.23738
19.85,80.9,289.3,36.08433,82.46445,225.9417
43.56,9.3,10.58,18.91958,24.910048,23.901382
37.96,287.98,152.68,2.2572885,7.926344,20.77922
-48.79,-42.55,-42.21,48.821804,55.102676,70.19142
-40.0,-39.47,-8.18,9.223429,17.38069,25.477188
-20.62,-54.71,-28.65,-0.30515063,-7.9061832,-5.105529
-26.09,-6.06,75.97,48.34706,94.782074,151.33662
-73.89,373.2,916.16,18.402489,41.87255,75.62512
-17.23,-84.86,-17.61,16.05192,34.21785,56.445267
5.67,28.97,15.72,0.620623,3.2162457,1.859513
-35.63,-181.5,-326.13,-10.094595,-39.605865,-60.169113
-25.94,-26.17,-10.51,-2.3928008,-0.09950447,4.5800943
21.1896,42.34375,81.24087,67.72489,179.74968,444.072
31.37,34.97,51.77,21.790133,41.298492,80.992935
4.11,23.17,-57.02,7.240412,12.794714,28.69661
-26.05,-35.24,11.18,1.1059822,8.606504,22.21669
-27.88,-40.25,-72.8,31.823969,-25.674074,-37.562943
94.02,-39.75,-53.56,-0.31302035,-15.259874,-68.75542
-0.21,-17.19,-35.83,34.21699,50.96827,82.39348
46.87,180.51,376.37,15.511835,7.7581463,3.6349647
-9.78,-59.21,-59.12,12.841183,54.330086,144.24098
279.26,519.04,595.96,68.529884,194.41203,333.38757
-42.52,22.8,-1.35,6.120707,5.03459,23.305801
-30.46,-55.29,-78.36,3.6746774,8.511976,18.550858
28.88,188.72,247.64,189.51118,573.3732,1094.246
82.21,76.31,88.43,5.4684396,16.28964,19.130966
-1.96,26.73,107.17,4.265219,9.770849,24.57338
73.57,6.87,-45.26,31.559229,92.42402,132.98126
84.13,524.71,233.79,35.058697,66.16829,116.25453
148.48,0.7469231,-30.705,-24.271427,-92.552956,-150.95781
-27.33,-46.67,35.34,5.5718675,4.4491253,12.053532
-14.77,21.58,91.19,9.740519,28.118605,73.85927
6.3,34.351765,42.31875,11.406427,28.826094,64.91206
-28.51,-19.05,-44.05,-2.9823966,-2.7783985,9.074052
50.2,112.55,125.08,45.713253,105.089066,121.84004
80.22,37.7585,68.6626,8.182138,38.06694,84.95882
-10.65,-57.12,-7.13,29.21216,68.032616,88.89279
-49.97,-74.58,-125.15,-4.9420753,-0.3051777,-1.2610009
-8.89,102.19,96.75,7.9941506,9.460402,18.794998
29.32,159.22,151.19,79.03959,180.23936,272.7665
32.01,157.67,518.72,13.568796,23.499891,32.19612
73.7,225.19,281.5,27.220331,40.534348,61.971664
-0.34,-2.74,-40.11,7.4435678,-7.4509754,-0.39976427
8.9,16.881666,14.37375,35.609283,61.549004,129.28517
-42.86,-40.04,-63.01,6.2003274,0.32072258,14.195634
-44.48,-39.91,-79.47,2.3094888,8.550901,20.781998
-45.03,-63.92,-53.34,27.046686,29.102568,29.359085
-23.19,-36.64,-85.94,-0.05548632,-6.7444477,-22.030441
-101.25,66.15667,111.22176,38.044025,107.876144,205.06352
-29.43,-64.51,-101.31,7.6625314,12.989332,16.78157
-0.04,22.07,137.07,6.425532,16.797285,42.596024
45.19,28.56,23.4,4.521418,8.742796,24.605392
-11.93,-47.57,-126.13,27.489649,28.87123,27.82222
-29.06,19.7,110.8,-8.124216,-23.542423,-33.879303
-37.49,-47.47,8.39,2.9900002,6.777937,19.56276
41.79526,89.143684,118.65278,18.164576,33.631058,83.85091
157.47,132.05,303.3,36.254,62.913757,98.99858
-10.49,-37.37,-98.16,4.678889,8.167463,32.856705
-37.39,179.84,-10.66,4.3305764,131.33865,274.37375
76.61,48.96,110.09,24.74418,52.723175,97.54869
-17.45,-29.71,-68.39,14.329218,19.420721,23.63472
-12.78,-0.68,-57.29,6.1739373,24.64477,44.92675
-89.02,-95.51,-112.55,-7.8626304,-41.22737,-71.62047
-2.92,86.48,121.16,44.49449,75.08425,127.85971
-22.79,-44.24,-22.55,57.232616,126.69946,201.69489
-3.08,35.13,111.95,7.604838,12.988478,-1.3146508
103.57,42.281113,61.07125,4.622912,5.433775,17.259384
-42.52,-65.88,-60.15,-3.7169013,8.298658,4.184724
15.86,2.24,-34.67,4.883471,8.37068,21.557358
13.58,102.03,259.36,14.994295,20.865171,28.590256
-46.62,-100.44,-94.85,1.6553444,-32.231476,-49.508163
-14.28,-28.52,-34.82,9.1510105,18.523756,35.240845
-75.81,-9.595,31.666,28.28515,6.901396,-25.000656
-43.2,-94.11,-106.79,42.275906,28.493696,5.298417
24.99,-84.36,-141.16,36.34602,139.25676,433.3588
53.37,-32.024582,-55.71913,26.3361,2.1779156,5.0758677
-9.58,50.57,148.9,108.80215,219.26054,583.79987
24.46,117.03,133.34,13.203371,11.77577,-4.7592306
-26.69,33.99,115.2,5.3921113,14.230387,22.818756
-2.92,-10.65,32.68,47.440704,92.32208,141.93434
15.11,42.31,538.85,24.310034,79.618164,156.00272
-9.78,96.15,45.81,7.6889043,27.978476,76.59332
-3.19,50.03,8.028334,-24.780504,18.669298,-106.85634
-23.28,-5.84,-19.8,14.231744,46.168762,213.21425
221.83,287.06,495.14,47.365227,104.28162,239.92503
87.15,31.33,-7.18,29.364508,7.822874,37.029404
-8.29,11.92,68.6626,-4.2372413,-19.933657,-17.484207
14.22,-1.17,68.6626,-1.6592461,-10.221941,27.530624
173.59,128.85,-8.96,-10.695532,-29.070742,-51.527023
57.97,183.3,2.49,8.328272,29.340895,28.722366
-20.94,17.35,206.83,18.353735,33.990288,59.074356
128.1,2745.54,9188.1,23.579185,93.87937,139.52519
-8.13,-91.99,-116.8,-5.3202415,-22.693926,-41.246567
-4.57,-27.47,-18.44,94.36432,183.84402,222.34135
2.12,-21.27,-96.41,-8.73834,-19.247835,-36.23674
322.03,127.6,39.82,14.572657,-4.532152,-3.8789513
-44.42,8.12,-27.955,-3.9664283,6.905058,11.299424
-26.34,-26.74,-51.86,29.294313,52.821945,105.79057
-27.12,-73.99,68.6626,21.287706,92.14865,159.04355
5.08,-22.04,-49.32,-10.919691,-11.074038,-23.765
-70.67,-75.44,68.6626,43.458626,69.6584,180.19922
99.52,134.05,178.38,60.552258,143.07512,276.5962
2.2,0.18,-3.69,-6.42707,-4.090868,-10.5467825
-43.23,74.19,376.53,9.282774,45.69075,143.65828
174.57,185.89,74.39,66.65678,106.95555,193.152
9.44,-10.8,-62.48,4.01269,6.426298,1.2618568
7.15,4.86,-43.84,6.4387307,9.854078,18.0598
-86.51,-98.77,-136.49,7.9050317,24.544554,48.87993
-54.84,-99.73,-85.53,7.7449746,21.206259,-15.208892
-3.791875,-9.16,8.43,108.00086,259.58606,531.2529
149.72,42.68714,51.737,20.084726,41.275833,118.598854
1.81,-36.29,-53.76,13.958452,30.373442,63.721878
-60.74,-92.95,-72.77,56.855328,74.595924,67.11372
37.0,142.26,19.297827,2.921389,4.9164486,9.695588
20.54,45.82,37.14,-1.1465088,-9.80942,-15.78398
-31.28,-47.04,70.32,38.180298,80.77103,188.35622
0.57,-19.82,68.6626,20.215143,33.75798,73.72798
-12.32,-4.3,44.61,-33.141453,-25.053026,-32.058853
90.35,66.02,113.19,41.138363,76.55171,130.0587
481.83,482.39,683.29,43.52388,82.28368,180.21399
24.3472,57.828335,99.733475,18.43783,38.116318,79.09938
-0.48,12.34,97.07,9.7195835,12.362745,16.003555
137.8,147.18,222.16,22.280283,31.013945,33.92299
30.24,44.03,151.73,24.807394,70.61434,109.62814
58.04,54.03,73.67,5.4458566,-0.3476429,2.4815834
23.5,25.298824,33.328125,13.676172,37.093185,70.59749
-49.94,37.7585,68.6626,31.127075,73.97821,108.11267
0.78,-18.18,62.11,2.1010308,14.201597,20.818863
-128.97,-154.85,-266.52,1.0111336,-13.333544,-37.92198
16.04,2.85,82.26,22.202679,30.857523,62.832638
-17.89,-16.94,31.44,2.422419,-5.629961,12.413468
35.1804,69.3525,119.7,7.4665017,7.3968945,31.003006
68.21,380.83,284.79,21.251242,59.566483,148.10777
88.8,75.9,169.46,74.9776,128.28548,181.84955
18.04029,37.7585,68.6626,5.2910943,8.561705,20.396957
99.76,110.7,185.92,7.85644,12.283918,19.405594
-27.09,-36.89,-65.65,8.601511,30.995436,57.331436
-33.63,-92.88,-63.99,14.00695,-11.824442,-38.61656
-16.91,-9.45,-25.48,1.1621956,28.772383,72.34364
57.66,30.03,-31.59,11.082361,0.2174511,19.536575
-29.83,-2.22,-5.42,5.116221,6.8332577,16.68785
-8.57,151.09,344.94,54.18839,138.25496,220.03737
16.02,26.24,9.59,-6.266729,-22.720858,-41.729385
-85.06,-58.94,-67.18,4.408541,15.831877,24.202164
-41.78,-34.83,-70.63,12.642782,26.80834,53.231094
-61.65,-91.28,-214.79,45.58015,73.03584,88.78688
55.91,46.27,21.773333,32.87058,62.723907,120.214066
-24.35,-18.16,33.67,13.860743,28.704512,68.13179
-0.64,47.61,73.68,58.739197,120.43356,199.0264
-38.55,0.57,48.45,-5.4000697,23.868654,46.276817
53.69,102.98,56.45,24.94708,44.479446,53.258163
-35.18,-19.79,15.72,2.3062234,4.837538,2.5725868
-44.92,66.8,-44.71,17.736113,57.494072,98.592896
106.07,-26.55,-53.9,-0.6486107,-16.840014,28.239944
-60.34,-114.91,-160.05,8.545954,-8.516588,-7.7497396
18.04029,37.7585,68.6626,-2.3961082,-9.279558,5.874955
93.26,350.57,276.01,69.91258,143.52661,214.54628
-46.54,-87.29,-154.32,22.12913,38.95421,67.93642
-28.91,-6.66,21.04,-0.4964882,2.644514,10.100953
-11.29,-56.3,-71.51,41.399414,23.02213,-103.30236
72.62,49.6,152.24,2.0167794,-5.1433277,-4.1682577
-62.04,-64.48,-83.81,58.82816,182.74937,406.96036
15.56,55.68,26.24,36.688824,103.88728,179.03148
-9.23,15.11,-7.89,5.9887643,2.495985,16.11708
-53.22,-72.17,-97.17,-3.2457414,0.19755554,-21.424026
-37.81,-40.79,-60.48,0.6991981,-0.90039253,8.920823
-53.36,-65.18,65.58,24.127016,84.877426,174.17165
20.3,66.89,71.0,15.650827,11.384565,21.133865
15.363334,20.975,52.54,-16.550886,1.8818951,42.836563
-28.86,-30.72,-62.0,2.023394,6.195097,14.7730875
39.76,46.87,124.7,7.88304,9.139677,16.717697
-15.69,1.45,-18.66,4.248873,-1.0050831,3.7628944
-29.96,-71.48,-53.17,-0.4446522,5.4284496,-10.802482
-15.624,12.872222,47.4475,-16.575415,-33.547165,-49.648666
28.49,132.18,118.95722,-0.7062279,0.48023796,-12.940963
10.44,171.29,208.7,23.806948,48.188026,63.689835
227.71,-8.37,105.66,64.1993,82.93214,241.00716
128.24,109.77,306.99,11.674219,13.659468,31.515701
-40.58,-17.98,48.24,3.1278863,7.1736736,11.570054
-46.25,-56.72,-91.51572,13.480716,-13.186106,106.33309
-11.2,-79.03,-75.15,5.5346513,20.44341,27.416763
-34.37,-56.97,-61.335712,40.408558,40.02849,35.8683
-3.47,3.88,68.6626,4.6849923,16.166456,11.98964
-28.43,-24.99,-28.21,101.215706,272.3851,259.89648
-35.01,-46.28,-39.38,39.15362,86.19832,134.35011
127.6,175.4,24.42,13.128086,25.58294,43.248474
-36.6,11.17,52.245834,8.59524,24.10423,53.753983
-17.58,13.72,-28.26,-14.594229,-19.995287,-20.20277
140.53,62.51,117.5,33.264126,54.721146,80.97533
77.65,202.32,263.23,28.748236,51.403168,81.50453
-81.35,4.35,-16.98,6.5665402,51.16571,80.46686
21.63,8.13,31.57,78.345985,480.53745,679.8867
102.17,18.96,8.22,59.3475,121.85823,199.46553
-61.13,-57.44,-62.13,24.635899,57.05449,102.040344
11.4996,37.15125,74.316086,10.086,9.375059,21.502579
-60.08,-79.49,-81.0,-0.7727257,10.124563,27.572464
-47.29,-19.34,-55.6,24.677011,38.83693,62.898148
-40.17,24.99,61.33,31.412333,75.85939,140.69115
16.778572,42.299232,68.395,9.498209,29.479567,50.78749
-26.023333,19.715834,-26.09,-14.251438,23.676878,-75.59444
22.4,-22.42,67.89,15.50432,37.78784,79.88533
222.64,157.23,451.88,9.771067,20.585005,42.991653
31.38,41.22,94.2655,6.54629,22.015242,44.58516
-43.63,-39.86,-48.24,8.207476,33.753296,64.34378
165.33,145.89,15.59,-33.586254,7.76573,-39.636475
11.52,37.7585,68.6626,-13.051199,-27.130068,-44.379623
-8.42625,-35.15286,-61.59,9.5715275,16.58026,28.763992
219.41,196.5,61.54,91.53028,202.33641,314.36984
21.9,41.52,-39.07,1.9399666,18.155195,57.37532
388.68,409.9,290.29,175.62263,495.0819,837.752
3.88,-61.76,-5.08,11.893873,16.974897,-11.024703
18.04029,37.7585,68.6626,7.894976,26.648771,74.19786
-2.34,13.31,6.29,11.647394,14.535307,30.4077
-31.14,-52.23,-64.18,10.66012,12.6696,42.009964
-17.15,-5.78,-14.94,32.519955,33.511265,177.9892
19.63,157.43,22.57,-4.3485503,0.996397,-3.5248406
68.85,179.98,470.42,61.253017,126.1472,168.23656
23.16,-5.73,8.45,5.597544,21.982496,62.0793
-8.1,119.88,293.95,-4.9292884,3.0702953,15.870591
-14.005,-35.16,68.6626,-1.9088188,26.725325,91.209854
-1.7,24.19,48.32,20.302744,63.079338,86.79687
6.91,-1.95,100.38913,13.600504,23.973097,63.742996
-53.67,-95.98,-116.68,4.456331,7.3882847,14.820531
28.02,48.55,-44.98,17.226831,22.589247,72.381546
18.928572,32.633076,52.245834,9.056055,57.13884,139.35432
212.038,-19.63889,430.87668,6.4128213,13.465773,59.43489
-12.73,-96.09,-60.72,-2.9608054,1.774992,3.3605201
-28.2,-56.23,-45.07,-0.17642748,-1.0928211,11.93831
26.7,-49.365,-8.48,-4.415624,-17.427233,-23.845932
69.65,145.92,155.64,7.1915555,-92.264114,-183.21107
-52.4,-79.6,-108.89,12.623125,7.894224,33.778763
-31.76,-17.84,-29.77,-1.856012,-6.973055,-20.297134
19.08,106.18,155.97,1.0541633,13.10652,26.938187
-12.83,-47.67,-74.17,10.099527,13.32826,27.511795
-27.23,128.54,152.13,12.393709,23.266218,44.537155
